id,firstName,lastName,gender,nickName,ssn,dateOfBirth
118,Adel,GURRIERI,Female,Debi,937-78-4203,1928-03-14
524,Nola,HIBLER,Male,Caitrin,937-63-8454,1978-02-04
763,Rheta,URQUIDEZ,Female,Mavis,985-12-9992,1933-11-20
805,Maggee,ROSENWALD,Male,Berta,948-65-3229,1964-01-01
1078,Brandice,ANHALT,Female,Judith,998-85-2533,1995-01-13
1380,Gelya,JURGEN,Female,Veronika,967-38-1227,1959-04-15
1681,Carissa,LEZO,Female,Gillie,987-45-8932,1921-10-23
1863,Eleen,GAMBLIN,Female,Ashleigh,970-14-5943,1920-08-07
1872,Katherine,VASAURE,Female,Magdaia,942-60-4561,1981-09-23
1892,Karen,FEATHERSTONE,Male,Tory,936-53-4588,1955-04-03
2136,Chelsea,EASH,Male,Judi,998-40-2632,1923-01-10
2739,Annis,STUMPO,Male,Ashien,997-32-6615,1959-11-23
3164,Jamima,GIFF,Male,Dniren,955-38-5313,1993-06-22
3394,George,PEABODY,Female,Celine,982-19-7109,1955-01-07
3714,Bree,ROHLEDER,Male,Corly,917-23-9660,1928-11-26
3949,Tallie,PTAK,Female,Sheelah,993-70-4944,1975-09-19
3950,Jenn,PYANOWSKI,Female,Nanice,917-37-3945,1997-06-14
4110,Valerye,GREGOR,Male,Greta,994-53-4453,1947-02-26
4292,Roby,FOUSSELL,Female,Halimeda,928-39-1629,1967-05-27
4441,Donnie,LOPEZ,Male,Annamaria,909-64-6322,1930-09-10
4771,Christal,BRAGDON,Male,Natasha,666-79-4132,1920-06-26
4842,Cherise,PROVAZEK,Male,Averil,907-73-7315,2001-05-16
5375,Stormy,PERCE,Male,Billye,957-64-6014,1967-12-23
5493,Brett,TORREON,Female,Leonora,918-91-4877,1931-06-25
5669,Bert,TRIGLETH,Male,Daloris,902-92-3018,1965-04-27
5682,Maurine,HATHERLY,Female,Anthea,909-88-4492,1981-10-27
5953,Clarey,BOREK,Male,Lenore,942-85-2084,1997-10-31
6253,Nita,FRISKE,Female,Abby,956-84-3628,1923-02-27
6977,Sara,HOWRY,Female,Maitilde,942-48-3335,1963-01-30
7024,Elianora,KANTA,Female,Hendrika,958-44-6464,1956-05-14
7043,Kassi,GEDEON,Male,Linda,982-46-9800,1998-11-29
