id,firstName,lastName,gender,nickName,ssn,dateOfBirth
428,La Verne,MERL,Male,Beth,950-25-8882,1990-10-14
433,Reina,PENNIGTON,Male,Giorgia,963-73-9818,1942-03-02
525,Bernardine,MAJANO,Female,Myrlene,937-19-5075,2012-11-22
553,Loleta,MCGAFFEE,Female,Marinna,915-30-3323,2017-10-22
1438,Leeann,SHEALY,Male,Ofelia,927-26-3854,1977-02-04
1515,Phylis,FIGEROA,Male,Marena,926-43-1850,1954-07-16
1933,Seana,RANIERO,Female,Dottie,963-47-2206,1977-06-04
2038,Susy,FEATHER,Female,Jessy,983-92-9665,1992-10-15
2584,Natassia,SHIIGI,Female,Jennette,989-91-8492,2003-10-11
2744,Maure,COLLING,Female,Robina,940-88-8899,1952-05-06
2752,Ronica,ARGIRO,Female,Lise,907-88-8896,2016-01-25
2938,Alissa,LANHAM,Male,Rosie,910-67-5437,1930-04-10
3276,Minette,MINGIONI,Female,Wilma,935-39-1853,1964-02-25
3281,Casi,GROSBY,Male,Terese,919-51-8806,1997-06-22
3373,Pauletta,HOHIUDDEN,Male,Marne,968-59-2854,1971-09-29
3380,Wilma,CUSHINBERRY,Female,Fay,901-21-2232,1976-09-03
3451,Adrienne,MERIWETHER,Female,Shannen,939-33-5799,1958-08-31
3759,Beverlee,KVEEN,Female,Odelia,971-60-4517,2009-01-03
4012,Aeriell,TARBUTTON,Male,Koo,922-44-2992,1989-06-19
4060,Christye,ARKINS,Female,Maudie,974-34-9684,1955-08-07
4233,Truda,VITA,Male,Laurice,989-17-5021,1943-11-23
4575,Edith,TELLERIA,Female,Julia,917-82-1885,1980-04-16
4669,Maritsa,SALADO,Female,Cordie,905-52-1780,1996-09-19
4780,Claudia,LIBERA,Male,Neilla,966-52-7010,2002-11-08
4788,Malia,TERRANCE,Male,Anabel,964-89-3676,1981-05-29
4841,Glenna,STRADER,Male,Elsy,946-44-3366,1956-03-02
5074,Ulrike,MCGINLEY,Male,Ginnifer,900-32-8394,2006-12-08
5541,Marjorie,BURTLE,Female,Renae,911-97-6290,2014-12-30
5734,Aaren,DOERHOFF,Female,Jessica,946-61-9156,1940-08-23
6120,Karia,COFIELD,Male,Madlin,922-37-8709,1957-01-17
6312,Abbi,PROVO,Male,Johanna,937-28-6759,1940-08-08
6920,Kessiah,AROCHO,Female,Deb,998-83-7901,2003-05-06
7505,Gloriana,DUBUISSON,Female,Marijo,911-89-7628,2014-10-01
7547,Chelsey,ARMANDO,Female,Benny,983-56-9250,1948-12-21
7557,Thomasa,MARCOUX,Female,Farica,986-68-1755,2017-12-28
7814,Tiffany,SLIPPER,Male,Shelba,971-54-8236,1944-02-15
7959,Cindi,COONE,Male,Christen,911-67-3737,2008-04-07
8573,Marley,SCHROEN,Male,Florrie,901-72-5379,1946-10-07
8661,Renell,THORMAHLEN,Female,Berti,940-17-9252,1946-03-28
8735,Adorne,GUIMOND,Male,Rebecca,910-29-9996,2003-02-28
8817,Andrea,HEATHERLY,Female,Leoline,939-21-9977,1950-11-12
9445,Aloise,TANGNEY,Female,Rosabella,914-67-6972,1949-03-31
