id,firstName,lastName,gender,nickName,ssn,dateOfBirth
311,Harmony,MARIELLO,Male,Anastasia,930-48-6184,1951-07-18
534,Carolee,TRUESDALE,Male,Berthe,961-20-2212,1974-12-14
578,Ronda,FERACO,Male,Karleen,992-40-3218,1989-02-20
798,Maia,GLASSETT,Female,Leola,937-54-9388,1982-02-01
873,Issi,BUNDY,Male,Sande,911-66-7845,2004-05-01
1195,Dede,LINGER,Female,Charissa,971-52-9838,1921-08-25
1249,Fara,PSILOVIKOS,Female,Shayna,935-21-2010,1977-02-23
1260,Gloria,VONA,Male,Tamra,923-19-5273,1931-11-04
1293,Tomasine,BUCHANNON,Female,Berry,932-84-9437,1975-10-23
1351,Bobbi,THRONSON,Female,Marylou,929-49-4129,1943-08-28
1411,Laraine,HAHS,Male,Pepi,915-66-3264,1942-03-19
1676,Emylee,HEDLUND,Female,Felisha,924-16-5647,1954-08-27
1684,Jillie,KUBIS,Female,Norah,968-40-2721,1989-04-22
2313,Elsinore,BAKLUND,Female,Sascha,666-61-8174,1985-03-09
2399,Tana,SCHMUNK,Female,Krystalle,906-77-9856,1941-11-06
2524,Rhea,CLINKER,Female,Beth,915-89-1199,1969-12-02
3142,Arlana,DEREZINSKI,Female,Chandal,997-63-5402,2019-07-26
3157,Marcie,NUTALL,Male,Shaylah,987-75-5992,1947-06-18
3205,Dulci,LINKO,Male,Rivi,916-40-2401,2014-11-21
3381,Issie,QUEAL,Female,Nerte,940-44-4487,1930-02-02
3832,Felita,CALVILLO,Male,Glennie,923-88-3065,1941-06-02
4205,Rivalee,TAGLAUER,Male,Binni,923-74-1100,1960-04-28
4269,Terry,ALSTROM,Male,Shena,998-83-1880,1938-07-02
4333,Carlota,MIETH,Female,Malorie,908-86-5080,1967-03-16
4350,Odelle,SANTEE,Female,Eddie,949-22-3819,1951-12-05
4532,Gabbey,THIBIDEAU,Male,Cory,968-59-5471,1936-03-07
4794,Lolly,HAMAR,Female,Darelle,925-44-7788,1970-10-09
4811,Shawna,SCRIMSHER,Female,Ricki,936-63-9219,1974-12-26
