id,firstName,lastName,gender,nickName,ssn,dateOfBirth
264,Therese,PROCO,Male,Dorine,906-78-4216,1947-03-11
600,Chelsie,SUNESON,Female,Lynelle,949-87-4607,1933-08-07
638,Emmalyn,HARRING,Female,Merridie,973-20-8888,1985-10-26
876,Amabel,VETERE,Female,Jilli,960-82-1941,2018-07-03
961,Kellie,TREST,Female,Drucy,911-74-1892,1992-05-16
1064,Patrizia,EIDE,Male,Zorana,956-78-6186,1939-11-09
1110,Collette,MASSINI,Female,Goldi,993-22-9242,1973-03-02
1210,Jayne,CRISSMAN,Male,Julietta,948-24-4116,1988-11-01
1302,Sybil,LOUIL,Female,Dorise,949-21-2076,1952-02-25
1632,Zea,VANLENT,Male,Dina,947-90-5296,1921-11-02
1756,Mikaela,PORCELLO,Male,Lani,938-82-1333,1948-10-31
1789,Alexina,REICHMAN,Female,Chere,969-78-9221,1968-10-25
2119,Mada,SCHEIDEL,Male,Alleen,995-59-7337,1960-02-12
2149,Deidre,KELLOGG,Female,Eolande,909-62-1234,2004-11-17
2723,Cordelia,OKAMURA,Female,Crystie,968-78-6928,2001-10-14
2841,Adeline,SCHWARTZE,Male,Cathi,951-86-7511,2000-12-30
3201,Ashely,VANDEGRIFT,Male,Latashia,993-21-6968,1920-08-03
3430,Rici,EWARDS,Female,Nickie,981-14-4189,1928-03-15
3468,Neda,VANDUNK,Female,Kizzie,919-59-2467,2003-01-08
3552,Heloise,HOLECEK,Female,Alyce,959-12-8681,1998-08-01
3791,Chrysler,KUBASCH,Female,Leeanne,928-72-3890,1949-12-24
3849,Suzanne,CALIFF,Female,Evaleen,995-57-7184,2014-03-26
3944,Brynna,KUEN,Male,Kerianne,988-50-3777,2018-09-24
4159,Doralynn,BERNARDY,Male,Loutitia,994-13-1362,1995-12-23
4361,Masha,COSE,Female,Bren,918-23-8720,1956-05-12
4933,Veronika,HUDMON,Female,Sybille,940-45-1661,1967-06-21
5005,Edythe,LAVERDE,Male,Lucita,944-36-1223,2014-09-15
5187,Seline,SEGAR,Male,Alisun,951-93-3334,1919-06-08
