id,firstName,lastName,gender,nickName,ssn,dateOfBirth
502,Noemi,COTELESSE,Male,Brina,945-59-7029,1996-06-20
656,Kary,AREIZAGA,Female,Christy,984-96-4825,1925-10-11
1055,Vania,FREDERICKSON,Male,Lorita,926-93-4888,1987-06-01
1480,Lori,SHARITS,Female,Catlee,947-85-8227,2006-11-28
1921,Bari,FEICHTNER,Male,Elisa,932-43-5513,1974-06-18
2088,Effie,FURR,Male,Evelyn,940-74-5692,1963-06-15
2244,Reine,ENZENAUER,Male,Daisey,908-74-6449,1970-04-03
2583,Berthe,PLOCH,Male,Shaun,908-61-4330,1944-12-12
2881,Norma,OKAJIMA,Male,Licha,914-73-3266,1920-04-01
2900,Merry,GALENTINE,Male,Sonnnie,977-63-9542,1960-12-25
3144,Mari,HEDGEPETH,Female,Meris,923-82-1478,1936-01-25
3296,Helene,HUBERMAN,Male,Lynnea,934-26-2930,1982-08-09
3302,Esmeralda,LORUSSO,Male,Stesha,957-53-7309,1986-11-06
3382,Nadean,FLECKENSTEIN,Female,Saidee,942-74-5288,1938-06-29
3603,Annabella,BEILKE,Male,Arda,983-33-9928,1971-04-14
3680,Chiquita,SALOWITZ,Female,Shani,967-90-5343,2005-06-21
3869,Andeee,REINITZ,Male,Minta,917-86-8601,1972-11-17
4108,Nell,GOWLER,Female,Jewelle,962-43-9694,2009-06-30
4113,Elsa,WOLERY,Female,Alfreda,976-95-9353,1923-11-10
4161,Latrena,IBEY,Male,Gerrilee,945-94-5060,1926-06-12
4473,Alvera,NARIMATSU,Male,Melania,969-70-7725,1928-04-23
4872,Michaella,CILENTI,Female,Melisandra,992-44-7672,1921-03-29
5107,Kirstin,TEZENO,Male,Nicolle,955-60-1047,2014-10-14
5126,Orelee,HALBACH,Male,Lenette,929-13-6817,1982-12-16
5729,Marguerite,CAMACK,Female,Barbey,940-18-8698,1998-10-09
5888,Marlyn,HOULAHAN,Female,Goldie,918-55-4656,2002-05-21
6130,Marrissa,DANCOES,Male,Jenifer,999-22-3891,1928-12-17
6225,Tamara,LAWLIS,Female,Regan,914-86-4517,2018-09-02
6262,Serena,ROWEN,Male,Tamqrah,991-47-9517,2014-10-30
6322,Ashia,TWIDWELL,Male,Odelinda,910-22-4022,1945-04-14
6555,Jolynn,BROWMAN,Male,Marley,938-48-7282,2000-05-06
7032,Dania,STARCHER,Female,Nerte,931-49-6670,1943-08-01
7234,Shena,GURIN,Female,Dido,969-44-2690,2015-04-23
7504,De,FAIRFAX,Male,Christyna,945-30-1436,2006-12-17
7539,Jere,LEIDICH,Male,Zoe,924-56-2996,1976-02-15
7637,Darby,IHEME,Male,Muriel,961-22-3392,1922-04-09
8146,Esta,CHISUM,Female,Demetris,938-53-7645,1927-11-23
8228,Kath,HEIDORN,Male,Karlene,979-50-2441,1992-10-05
8640,Lesley,SHINKEL,Female,Delcina,996-73-2859,1994-07-05
8846,Nada,KINKIN,Female,Kordula,955-19-7939,2014-06-26
8977,Janessa,MONTEJANO,Female,Anneliese,989-81-3471,1992-08-07
9114,Tani,CIARLETTA,Female,Marina,965-14-9911,1957-09-11
9134,Domeniga,LORENZETTI,Female,Lynsey,914-41-4979,1941-09-20
9207,Emelia,SWENSON,Male,Angeline,939-85-3360,2016-11-21
9295,Michaeline,AVELLANEDA,Female,Florida,934-16-3707,2010-10-29
9809,Lesya,GOLDYN,Female,Maribel,923-81-9535,1936-08-26
9954,Vikki,FLIPPEN,Male,Heloise,912-81-7259,1975-09-13
10070,Ealasaid,ALBRIGHT,Male,Lisha,998-79-3442,2002-05-17
10141,Nadeen,BRADLEY,Male,Flo,926-95-1519,1975-12-11
10246,Amelita,BAROS,Male,Natasha,918-77-8081,1964-03-19
10284,Gwendolen,MURAK,Male,Mona,967-84-7196,2008-12-11
10382,Debby,RESPER,Female,Josephina,986-34-1961,1925-03-19
10622,Ralina,BURFORD,Male,Noella,906-23-2200,1925-08-23
10670,Marilin,AZZOPARDI,Male,Lebbie,947-15-4502,1986-06-30
10755,Gwyn,LEWELLING,Female,Heddie,919-69-8272,1996-07-16
10946,Noella,WERSHEY,Female,Lonni,979-28-4988,2008-11-08
11124,Alli,RATZLOFF,Male,Emelina,972-89-4595,1926-06-27
11142,Karena,CRANDELL,Male,Noella,934-76-2020,1919-11-06
11420,Del,NUNLEE,Female,Sherri,973-63-7053,1951-06-27
11581,Jennette,HUTSELL,Male,Lorelle,979-42-5621,1938-11-23
11678,Kacie,RENDELL,Female,Joby,901-25-4481,2012-06-06
11943,Ivonne,DIGSBY,Male,Donnie,902-98-5431,1933-07-08
12164,Mitzi,SCOGGAN,Female,Carolynn,919-88-1526,1987-09-12
12596,Bettina,APRUZZESE,Male,Darcee,932-39-9861,1951-12-25
