id,firstName,lastName,gender,nickName,ssn,dateOfBirth
208,Lanni,VOROS,Female,Lavinie,924-48-9534,1927-11-04
248,Tonya,MOOREHEAD,Female,Maria,981-53-7612,1953-05-15
257,Coralyn,JAROSH,Male,Lonnie,977-66-9845,2010-08-14
384,Kiele,FRYMAN,Female,Kimberley,993-33-9227,1990-03-26
405,Estele,NAGLER,Female,Gusta,991-77-9978,1965-08-04
519,Cristine,NEWBURG,Female,Bobby,921-65-7349,1949-09-26
1595,Britta,MIHLFELD,Male,Brana,922-35-6112,1992-09-17
1673,Perle,LATULIPPE,Female,Rosy,930-24-4115,1931-04-14
1807,Ladonna,MICHELIN,Female,Lotta,991-27-9296,1983-03-13
2201,Alyssa,MAHOWALD,Female,Eba,991-60-6573,1974-10-02
2209,Kathlin,EBY,Male,Aridatha,969-92-1573,1981-05-02
2460,Valentia,BENNETTE,Male,Joan,980-17-7600,1986-11-29
2496,Claudie,PATELLIS,Female,Isobel,916-16-5058,1965-03-07
2563,Natalee,PICKERT,Male,Camel,992-49-1859,1993-02-17
2673,Cathlene,GAUGLER,Female,Seana,928-56-4526,1923-10-24
2704,Charleen,PROCELL,Male,Juli,962-31-7231,1971-05-16
2769,Natalina,COLTEN,Male,Rivkah,955-64-1884,1926-11-10
2848,Cristin,HALLOCK,Male,Laurie,912-71-2694,1971-08-20
3046,Tiena,BUDNIEWSKI,Male,Mirilla,909-37-9000,2004-03-22
3163,Mechelle,ZOELLICK,Female,Philomena,909-51-1487,1994-12-19
3581,Shandra,FREES,Female,Lura,666-48-5062,1959-03-18
4005,Murielle,IMBESI,Male,Steffane,933-81-8643,2007-11-12
4148,Regina,SUPPLE,Female,Kristin,918-39-3783,2007-11-22
4485,Georgiana,MEGAN,Female,Georgiana,987-43-1709,2017-03-04
4630,Amandie,TRAWEEK,Male,Becky,978-14-3291,2005-11-10
4777,Karola,BAUMGARTEN,Female,Arleta,910-47-4364,2005-08-30
5121,Geneva,SEAMANS,Male,Gayel,947-41-5055,2014-09-20
5635,Donetta,KALVIG,Female,Evvy,933-46-7775,1942-11-13
6213,Bride,HESSEE,Female,Josephina,919-40-6310,1966-03-25
6769,Agathe,FALLING,Male,Dee,903-26-6438,1969-08-29
6802,Ethelind,HRIC,Male,Lesley,915-55-2726,1975-03-23
6822,Cynthie,BREINING,Female,Marlo,986-48-7585,1931-10-29
6973,Marya,HANTHORN,Male,Desiree,933-54-5670,1998-03-31
7034,Liliane,DURON,Male,Arabela,938-28-2458,2015-07-11
7147,Halli,RUNNION,Female,Freida,940-34-6004,1935-05-08
7169,Lydie,MICKONIS,Male,Ange,950-43-2462,1977-03-24
7318,Phillida,DOWD,Male,Leticia,934-70-8360,1987-03-22
7353,Georgena,MARINKO,Female,Sheelagh,989-42-5503,1939-10-15
7405,Rosy,RHEAVES,Male,Melisa,901-94-4545,1958-05-15
8198,Emmye,STETKE,Female,Amii,952-86-4437,1934-02-26
8420,Elianore,GOKEY,Male,Del,917-14-9428,1954-07-02
8448,Callie,SONDHEIMER,Male,Collie,950-52-9761,2018-04-03
8619,Blondell,POGORELC,Female,Bryana,900-51-6575,1971-11-04
8643,Linzy,WARGO,Male,Lizabeth,974-52-6910,1940-11-24
8689,Jacinthe,NEEDS,Female,Reena,954-96-7690,1944-10-23
8732,Priscella,PRIEGO,Female,Lotti,944-34-2897,1951-04-21
8734,Maureene,WAHLMAN,Female,Thelma,925-63-9237,1950-05-12
8752,Janessa,VEGTER,Male,Merlina,908-39-1152,1961-08-04
8924,Glyn,SKIBICKI,Male,Vivien,917-81-8084,2016-06-11
8940,Rycca,RADIGAN,Female,Amaleta,929-28-6413,1997-09-27
