id,firstName,lastName,gender,nickName,ssn,dateOfBirth
205,Janot,MCGIRR,Male,Sidonia,974-59-4325,1938-08-25
731,Kanya,VILLASENOR,Female,Sindee,959-28-8411,1921-06-27
994,Corly,PHAUP,Male,Ynez,937-70-9472,1969-11-26
1569,Dina,WINDUS,Male,Ailsun,976-28-8087,1949-07-12
1998,Berna,ROBE,Female,Philomena,905-33-1742,1921-12-08
2195,Bobby,SARAC,Male,Annice,910-70-9947,1984-04-07
2265,Caitrin,CIOTTI,Female,Hildy,920-96-9625,1973-03-31
2778,Ursulina,RIESEN,Male,Danika,901-37-2649,1928-10-01
2964,Adelheid,FINIGAN,Female,Georgette,975-39-9737,1972-01-16
3141,Kitti,WONTOR,Male,Ulrika,915-26-5181,1980-09-29
3369,Mariska,OSUCHA,Female,Bernete,979-88-5569,1997-09-24
3459,Christy,JOVEL,Male,Shayna,986-14-5129,1953-10-02
3524,Rebeka,GAUDETTE,Female,Mil,946-80-6301,1942-08-20
3669,Hanni,SESSO,Male,Eadie,985-93-4373,2017-08-04
4571,Ella,SWARTZENTRUBE,Male,Cate,927-21-3783,1985-03-24
4753,Gigi,LOBO,Male,Karina,918-42-6490,1987-12-02
5159,Heloise,MUILENBURG,Female,Nickie,943-21-5128,1949-04-29
5248,Jennilee,BOHLKE,Male,Marisa,947-91-8842,1919-02-20
5965,Kylynn,WILDEMAN,Female,Regan,985-68-1302,2009-08-30
6011,Cissy,DANNENFELSER,Female,Allix,976-69-2458,1936-04-06
6029,Susie,KOEPSEL,Female,Ellissa,930-13-3346,1979-12-13
6195,Kathryn,MCCOO,Male,Mureil,909-48-6330,2013-12-22
6467,Verla,WEIDNER,Male,Cyndie,945-39-2832,1985-07-11
6523,Ilysa,QUANG,Female,Mureil,926-82-1954,1937-06-22
6789,Wileen,SCHLEMMER,Male,Minda,666-86-5677,2002-03-03
6870,Terry,BUGLISI,Male,Gui,905-74-1545,2012-12-24
