id,firstName,lastName,gender,nickName,ssn,dateOfBirth
508,Eunice,ZAHN,Female,Veriee,984-47-6381,1970-11-25
520,Janette,SILENCE,Male,Alyson,913-68-3981,1947-08-04
657,Yasmin,VANDUYNHOVEN,Female,Mariellen,991-89-8949,1919-04-06
884,Nicholle,MANTHEI,Female,Ailina,969-31-1098,1950-08-21
1306,Mireielle,MCELFRESH,Female,Loria,946-33-7434,1959-04-26
1489,Penni,SULIT,Male,Moselle,906-25-4942,2002-12-27
1546,Annamarie,SPITALE,Female,Tonye,908-59-6861,1967-11-03
2067,Carlota,ORTWINE,Male,Demetris,951-51-3674,1958-09-09
2727,Tybi,ELLIFF,Male,Kimbra,945-39-4528,1924-12-13
2984,Alyda,STOHLTON,Female,Lonni,922-24-4902,2007-03-19
3018,Bathsheba,FILES,Male,Ayn,960-41-7528,1995-12-18
3077,Zorah,BRAUNER,Female,Tyne,987-75-2486,2013-03-07
3079,Ava,SICOLA,Female,Jacquenetta,922-15-8450,1925-11-04
3292,Annadiane,HOOPINGARNER,Female,Ebony,994-28-9522,1924-11-28
3948,Claudelle,KNABE,Female,Concordia,927-79-2321,1950-12-29
4223,Petunia,GREIST,Female,Marthena,920-48-4870,1944-10-06
4586,Liesa,DICKENS,Male,Kassia,964-29-4229,1961-01-19
4884,Erminie,BURSIK,Male,Idell,903-68-5133,1980-09-11
4958,Sile,GOADE,Female,Sophie,981-98-6164,1985-12-21
4960,Karole,TOMLISON,Female,Karole,995-52-3616,1925-06-07
5019,Kristan,FOULKE,Female,Ethelin,906-37-4999,1965-06-08
5530,Ruthe,MCGLOTHIAN,Male,Erna,939-67-4028,1921-12-06
5919,Hatti,KAMPA,Female,Lynn,969-70-1698,1946-06-29
5950,Dulcy,BUSSONE,Male,Agnesse,916-90-3860,2009-06-26
6161,Felita,EINFELDT,Male,Bidget,982-24-4532,1921-11-06
6406,Krissie,WILLMAN,Male,Sascha,932-59-5596,2002-10-22
6821,Brina,BRAS,Female,Bianca,956-66-3634,1974-12-16
6927,Else,STOLBERG,Male,Devina,982-83-5347,1991-03-03
