id,firstName,lastName,gender,nickName,ssn,dateOfBirth
521,Rosette,BARRICKMAN,Female,Kaylee,954-24-3490,1958-11-17
550,Carmine,MCOY,Female,Kimmie,976-97-5070,1987-03-08
1666,Giacinta,SANTOLUCITO,Male,Ronda,953-66-9773,1925-02-01
1706,Cindy,LALATA,Female,Mellisa,945-64-9678,1973-09-19
2178,Anne-Corinne,TRAUGHBER,Male,Dido,962-20-8165,1929-09-03
2435,Anastasia,PETRIE,Male,Marylin,934-78-6560,1934-08-30
2463,Michell,GANZER,Female,Gladys,906-34-2809,1984-11-14
2514,Angela,PROPHIT,Female,Leila,980-53-7319,1971-09-21
2830,Adrienne,BERTHIAUME,Female,Dacia,984-14-5509,1956-03-24
2831,Fredrika,CHAVIES,Male,Elysee,906-52-3654,1977-08-19
3063,Corey,BEILER,Female,Auguste,916-33-7148,1960-05-15
3349,Desiri,MYHRE,Male,Averyl,917-92-4637,2007-07-17
3417,Nissa,BORDINGER,Male,Maiga,996-61-5400,1925-12-19
3526,Deirdre,SANTARSIERO,Male,Darlleen,963-34-4461,1977-07-31
3543,Elyn,SCHLIPF,Female,Ashla,929-28-2698,1932-05-23
3925,Jilleen,LUCKENBAUGH,Female,Tamarra,960-87-7664,1920-07-05
3992,Amandie,SCHOEPFER,Female,Valeda,962-21-3939,1987-01-30
4092,Demetris,PULLUS,Female,Elie,911-52-7146,1976-11-22
4262,Rosalie,MAJESKI,Male,Melinda,994-41-6388,2012-10-05
4267,Darlleen,ZIEMS,Male,Teresina,954-87-4358,1931-10-19
4957,Almira,GIAQUINTA,Male,Elinor,984-44-5003,2013-02-25
5036,Michaela,KUBOUSHEK,Male,Brianna,997-80-5555,1969-12-13
5072,Janet,SIGLER,Female,Kay,921-39-8664,1954-01-05
5110,Margot,BELGRAVE,Female,Juieta,910-74-2977,1963-02-15
5478,Chelsy,DIBENEDETTO,Female,Myrlene,955-84-3292,1979-06-04
5498,Josey,SUMMERSET,Male,Marquita,943-65-5452,1973-04-18
5565,Lizette,WOLDRIDGE,Male,Melba,971-36-3731,1969-12-27
5609,Charity,GABREL,Female,Willyt,987-30-6553,1968-05-25
6121,Onida,KOPIS,Female,Cherye,946-26-5633,2013-04-05
6249,Tamiko,HAMRA,Female,Letisha,947-76-8796,1932-12-01
6306,Kassie,STANSFIELD,Male,Alane,961-31-6244,1939-01-31
6391,Shelli,DRUCK,Male,Cassy,956-64-2971,1931-04-17
6443,Florencia,OCHALEK,Female,Rea,950-71-4088,2006-11-07
6498,Lorri,GISHAL,Male,Lyn,914-39-7745,1993-12-09
6803,Dorice,MIEROW,Male,Carlynne,950-39-4673,1934-06-12
6815,Chanda,LACINA,Male,Tania,955-90-1490,1920-12-03
7190,Jan,FRONTIERO,Male,Cacilie,921-56-9577,2008-07-14
7380,Jeanette,BLOSSOM,Female,Vivyanne,970-84-8580,2003-09-22
7439,Andeee,KOVACIC,Female,Jobi,980-73-4753,1948-01-05
7682,Marlena,VIRAY,Male,Carry,981-25-9755,1927-06-01
7839,Claribel,THALMANN,Male,Britney,957-52-4444,1980-09-17
7852,Valry,BEVERS,Female,Guendolen,997-95-3955,1980-02-22
7986,Misty,GREAUX,Male,Mahalia,952-22-7207,2009-11-15
8446,Dorelle,GLEISS,Female,Chelsea,948-23-7574,1920-05-01
8469,Chloette,DANNELLEY,Male,Linda,903-10-6066,1972-02-14
8698,Renell,BRATSCH,Male,Margette,915-56-9396,1980-10-30
8760,Janna,ARAGAN,Female,Brinna,925-43-7266,2006-10-12
8897,Julianna,IZAQUIRRE,Female,Devan,912-22-4271,1967-08-09
9322,Idaline,SCHAMEL,Female,Louisette,911-78-4239,1946-06-07
9325,Lorrie,LUDOVICO,Male,Kare,908-24-2307,1966-09-17
9344,Annabela,NEMZEK,Male,Chrysler,933-47-6600,1982-12-24
9563,Belle,USMAN,Male,Lynde,906-46-2680,1945-10-21
9611,Layne,PARSA,Female,Lorain,987-97-7248,2016-03-21
9682,Alvera,MONDOZA,Male,Annabal,958-59-4065,1964-07-14
